Name,StartTime,EndTime,Duration(s),Id,ParentId,RootId,fileName,project,qualifiedNameOfFile,userOpName,length,cache,cpuDelta(s),realDelta(s),gc0,gc1,gc2,outputDllFile
PDB: Defined 3 documents,20-21-24.2832,20-21-24.2836,000.0004,00-5a1760c6046ef53d388e184cff27e43e-3a1668649d3098a5-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
PDB: Sorted 1 methods,20-21-24.2836,20-21-24.2908,000.0072,00-5a1760c6046ef53d388e184cff27e43e-677444fde89d4d05-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
PDB: Created,20-21-24.2908,20-21-24.2911,000.0003,00-5a1760c6046ef53d388e184cff27e43e-922f9caa3c83eb99-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
Layout image,20-21-24.2911,20-21-24.2913,000.0002,00-5a1760c6046ef53d388e184cff27e43e-5ff5e502f38db891-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
Writing Image,20-21-24.2913,20-21-24.2921,000.0008,00-5a1760c6046ef53d388e184cff27e43e-479dd071b92d909e-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
Generate PDB Info,20-21-24.2922,20-21-24.2927,000.0005,00-5a1760c6046ef53d388e184cff27e43e-f40aabcf9da9117c-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
Finalize PDB,20-21-24.2927,20-21-24.2927,000.0000,00-5a1760c6046ef53d388e184cff27e43e-03296704c0c2401e-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
Signing Image,20-21-24.2927,20-21-24.2927,000.0000,00-5a1760c6046ef53d388e184cff27e43e-b876254c899d1fc8-00,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
Write .NET Binary,20-21-24.2409,20-21-24.2928,000.0518,00-5a1760c6046ef53d388e184cff27e43e-84474a0d3cccf904-00,00-5a1760c6046ef53d388e184cff27e43e-75c37e0a79e71eb6-00,5a1760c6046ef53d388e184cff27e43e,,,,,,,,,,,,
FSC compilation,20-21-23.6094,20-21-24.2931,000.6838,00-5a1760c6046ef53d388e184cff27e43e-75c37e0a79e71eb6-00,,5a1760c6046ef53d388e184cff27e43e,,obj\Debug\bomLite.dll,,,,,,,,,,
Import mscorlib+FSharp.Core,03-15-47.1058,03-15-47.3472,000.2414,00-255be45aa844a22caab2ddb8d7959539-45d9c063104a2dec-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
ParseAndCheckFile.parseFile,03-15-47.3609,03-15-47.3946,000.0337,00-255be45aa844a22caab2ddb8d7959539-8004e63a995f76de-00,00-255be45aa844a22caab2ddb8d7959539-f2e659c7d8d17b5a-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\types.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-15-47.3609,03-15-47.3965,000.0356,00-255be45aa844a22caab2ddb8d7959539-11c740dad44247dc-00,00-255be45aa844a22caab2ddb8d7959539-f2e659c7d8d17b5a-00,255be45aa844a22caab2ddb8d7959539,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-15-47.3609,03-15-47.3975,000.0366,00-255be45aa844a22caab2ddb8d7959539-91462c69af3c3091-00,00-255be45aa844a22caab2ddb8d7959539-f2e659c7d8d17b5a-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-15-47.3609,03-15-47.3991,000.0381,00-255be45aa844a22caab2ddb8d7959539-1c77ed80d3c1fbe9-00,00-255be45aa844a22caab2ddb8d7959539-f2e659c7d8d17b5a-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\connection.fs,,,,,,,,,,,,Parse
ParseAndCheckFile.parseFile,03-15-47.3609,03-15-47.4055,000.0446,00-255be45aa844a22caab2ddb8d7959539-2f038744661b0001-00,00-255be45aa844a22caab2ddb8d7959539-f2e659c7d8d17b5a-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\Program.fs,,,,,,,,,,,,Parse
Parse inputs,03-15-47.3503,03-15-47.4069,000.0566,00-255be45aa844a22caab2ddb8d7959539-f2e659c7d8d17b5a-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Import non-system references,03-15-47.4069,03-15-47.7231,000.3162,00-255be45aa844a22caab2ddb8d7959539-73e342e1f47b4862-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-15-47.7488,03-15-47.8657,000.1169,00-255be45aa844a22caab2ddb8d7959539-f7f2375a6423ee1e-00,00-255be45aa844a22caab2ddb8d7959539-105cca5c64d28050-00,255be45aa844a22caab2ddb8d7959539,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,".NETCoreApp,Version=v7.0.AssemblyAttributes",,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-15-47.7470,03-15-47.8659,000.1189,00-255be45aa844a22caab2ddb8d7959539-105cca5c64d28050-00,00-255be45aa844a22caab2ddb8d7959539-60250ad6f6ff3c20-00,255be45aa844a22caab2ddb8d7959539,"C:\Users\wille\source\repos\bomLite\obj\Debug\.NETCoreApp,Version=v7.0.AssemblyAttributes.fs",,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-15-47.8661,03-15-47.8971,000.0310,00-255be45aa844a22caab2ddb8d7959539-f386b7a3b08af9a3-00,00-255be45aa844a22caab2ddb8d7959539-a695383e1cb0bf7a-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,bomLite.AssemblyInfo,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-15-47.8660,03-15-47.8972,000.0312,00-255be45aa844a22caab2ddb8d7959539-a695383e1cb0bf7a-00,00-255be45aa844a22caab2ddb8d7959539-60250ad6f6ff3c20-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\obj\Debug\bomLite.AssemblyInfo.fs,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-15-47.8973,03-15-47.9441,000.0469,00-255be45aa844a22caab2ddb8d7959539-0f8cd86fb5484ba0-00,00-255be45aa844a22caab2ddb8d7959539-bae2235e1bc56736-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\types.fs,,Types,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-15-47.8972,03-15-47.9442,000.0470,00-255be45aa844a22caab2ddb8d7959539-bae2235e1bc56736-00,00-255be45aa844a22caab2ddb8d7959539-60250ad6f6ff3c20-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\types.fs,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-15-47.9443,03-15-49.1822,001.2379,00-255be45aa844a22caab2ddb8d7959539-2e519c4bd0412792-00,00-255be45aa844a22caab2ddb8d7959539-419f7d17529a45fc-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\connection.fs,,Connection,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-15-47.9443,03-15-49.1824,001.2381,00-255be45aa844a22caab2ddb8d7959539-419f7d17529a45fc-00,00-255be45aa844a22caab2ddb8d7959539-60250ad6f6ff3c20-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\connection.fs,,,,,,,,,,,,
CheckDeclarations.CheckOneImplFile,03-15-49.1825,03-15-49.3201,000.1377,00-255be45aa844a22caab2ddb8d7959539-a68ebe3f37c02335-00,00-255be45aa844a22caab2ddb8d7959539-5342a30ca78e0ba6-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\Program.fs,,Program,,,,,,,,,,
ParseAndCheckInputs.CheckOneInput,03-15-49.1824,03-15-49.3202,000.1378,00-255be45aa844a22caab2ddb8d7959539-5342a30ca78e0ba6-00,00-255be45aa844a22caab2ddb8d7959539-60250ad6f6ff3c20-00,255be45aa844a22caab2ddb8d7959539,C:\Users\wille\source\repos\bomLite\Program.fs,,,,,,,,,,,,
Typecheck,03-15-47.7232,03-15-49.3208,001.5977,00-255be45aa844a22caab2ddb8d7959539-60250ad6f6ff3c20-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Typechecked,03-15-49.3209,03-15-49.3212,000.0003,00-255be45aa844a22caab2ddb8d7959539-19647b5d585dbb41-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Interface File,03-15-49.3212,03-15-49.3212,000.0000,00-255be45aa844a22caab2ddb8d7959539-31ac3da9309889cd-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write XML doc signatures,03-15-49.3212,03-15-49.3212,000.0000,00-255be45aa844a22caab2ddb8d7959539-91b88bd9a978eb9c-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write XML docs,03-15-49.3212,03-15-49.3213,000.0001,00-255be45aa844a22caab2ddb8d7959539-0206bd62e25766c6-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Encode Interface Data,03-15-49.3213,03-15-49.3799,000.0586,00-255be45aa844a22caab2ddb8d7959539-8e563095242e5fea-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Optimizations,03-15-49.3800,03-15-49.4210,000.0411,00-255be45aa844a22caab2ddb8d7959539-b311552143571e3f-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Ending Optimizations,03-15-49.4211,03-15-49.4211,000.0000,00-255be45aa844a22caab2ddb8d7959539-ef1bcd839efa9b85-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Encoding OptData,03-15-49.4211,03-15-49.4233,000.0022,00-255be45aa844a22caab2ddb8d7959539-ba859308fc235824-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
TAST -> IL,03-15-49.4233,03-15-49.5692,000.1460,00-255be45aa844a22caab2ddb8d7959539-9b8e2ce8c6e5506d-00,00-255be45aa844a22caab2ddb8d7959539-cb419c4715aefc25-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Started,03-15-49.5713,03-15-49.5760,000.0047,00-255be45aa844a22caab2ddb8d7959539-ff0bfa868b89483b-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Module Generation Preparation,03-15-49.5761,03-15-49.5761,000.0001,00-255be45aa844a22caab2ddb8d7959539-e582ccf92f91de34-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Module Generation Pass 1,03-15-49.5761,03-15-49.5798,000.0036,00-255be45aa844a22caab2ddb8d7959539-4a3d623124a31aa4-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Module Generation Pass 2,03-15-49.5798,03-15-49.5850,000.0053,00-255be45aa844a22caab2ddb8d7959539-04c998c6128dd78a-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Module Generation Pass 3,03-15-49.5851,03-15-49.5860,000.0010,00-255be45aa844a22caab2ddb8d7959539-9b24de1bdbbcdf6b-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Module Generation Pass 4,03-15-49.5860,03-15-49.5867,000.0007,00-255be45aa844a22caab2ddb8d7959539-60e96277f4441c74-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Finalize Module Generation Results,03-15-49.5867,03-15-49.5869,000.0002,00-255be45aa844a22caab2ddb8d7959539-3c614de3405d74f1-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Generated Tables and Code,03-15-49.5869,03-15-49.5879,000.0010,00-255be45aa844a22caab2ddb8d7959539-22245b241182d2f2-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Layout Header of Tables,03-15-49.5879,03-15-49.5879,000.0000,00-255be45aa844a22caab2ddb8d7959539-dde597256df980f1-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Build String/Blob Address Tables,03-15-49.5879,03-15-49.5883,000.0004,00-255be45aa844a22caab2ddb8d7959539-89e622cac6424d3f-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Sort Tables,03-15-49.5883,03-15-49.5883,000.0000,00-255be45aa844a22caab2ddb8d7959539-c4e1b42ec23f92fc-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Header of tablebuf,03-15-49.5883,03-15-49.5885,000.0002,00-255be45aa844a22caab2ddb8d7959539-175a471ca57ec128-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Tables to tablebuf,03-15-49.5885,03-15-49.5885,000.0000,00-255be45aa844a22caab2ddb8d7959539-25ca9fb6970d0bf1-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Layout Metadata,03-15-49.5885,03-15-49.5885,000.0000,00-255be45aa844a22caab2ddb8d7959539-8a445fa234b05cf0-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Metadata Header,03-15-49.5885,03-15-49.5885,000.0000,00-255be45aa844a22caab2ddb8d7959539-79fdde8f35b6f29e-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Metadata Tables,03-15-49.5885,03-15-49.5885,000.0000,00-255be45aa844a22caab2ddb8d7959539-6daec6348450b697-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Metadata Strings,03-15-49.5885,03-15-49.5885,000.0000,00-255be45aa844a22caab2ddb8d7959539-884dca70f1150dcd-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Metadata User Strings,03-15-49.5886,03-15-49.5886,000.0000,00-255be45aa844a22caab2ddb8d7959539-881d70d0da335558-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Write Blob Stream,03-15-49.5886,03-15-49.5886,000.0000,00-255be45aa844a22caab2ddb8d7959539-7c41f0780ceb0183-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Fixup Metadata,03-15-49.5886,03-15-49.5888,000.0002,00-255be45aa844a22caab2ddb8d7959539-75d69d66ea53e886-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Generated IL and metadata,03-15-49.5888,03-15-49.5909,000.0022,00-255be45aa844a22caab2ddb8d7959539-854aab50bf5912db-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
Layout image,03-15-49.5910,03-15-49.5919,000.0009,00-255be45aa844a22caab2ddb8d7959539-f3f1d58a0839751d-00,00-255be45aa844a22caab2ddb8d7959539-13c372c9ab06e258-00,255be45aa844a22caab2ddb8d7959539,,,,,,,,,,,,,
